Virtual environment activated.
Epoch 1/30 | val: {'dice': 0.6931818181818182, 'iou': 0.6931818181818182, 'boundary_f1': 0.6931818344376304, 'betti0_err': 0.9772727272727273, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.21591383673877698}
Epoch 17/30 | val: {'dice': 0.6412822333249178, 'iou': 0.6390202126719735, 'boundary_f1': 0.7421181960539385, 'betti0_err': 0.7613636363636364, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.192937863921682}
Epoch 18/30 | val: {'dice': 0.6703249622475017, 'iou': 0.6677873270078138, 'boundary_f1': 0.7555765401233326, 'betti0_err': 0.8125, 'betti1_err': 0.6988636363636364, 'pd_dist': 0.1809756181869241}
Epoch 19/30 | val: {'dice': 0.6377738036892631, 'iou': 0.6345249251885847, 'boundary_f1': 0.740387889471921, 'betti0_err': 0.8863636363636364, 'betti1_err': 0.6988636363636364, 'pd_dist': 0.1862340941306192}
Epoch 20/30 | val: {'dice': 0.6362580223516985, 'iou': 0.6337041312997992, 'boundary_f1': 0.7626198096708818, 'betti0_err': 0.7386363636363636, 'betti1_err': 0.6988636363636364, 'pd_dist': 0.1945219586292633}
Epoch 21/30 | val: {'dice': 0.633437844839963, 'iou': 0.6295665881850503, 'boundary_f1': 0.7776847373355519, 'betti0_err': 0.9204545454545454, 'betti1_err': 0.6931818181818182, 'pd_dist': 0.1938631993693904}
Epoch 22/30 | val: {'dice': 0.6332023956558921, 'iou': 0.6294304593042894, 'boundary_f1': 0.7825827652757819, 'betti0_err': 0.8920454545454546, 'betti1_err': 0.6988636363636364, 'pd_dist': 0.19449168784697354}
Epoch 23/30 | val: {'dice': 0.6373177739706907, 'iou': 0.634273046796972, 'boundary_f1': 0.7755797505378723, 'betti0_err': 0.8125, 'betti1_err': 0.6988636363636364, 'pd_dist': 0.17692246405941037}
Epoch 24/30 | val: {'dice': 0.6277786601673473, 'iou': 0.6238813318989493, 'boundary_f1': 0.7632220495830883, 'betti0_err': 0.9375, 'betti1_err': 0.6931818181818182, 'pd_dist': 0.18553574431685146}
Epoch 25/30 | val: {'dice': 0.6267620541832664, 'iou': 0.6233375072479248, 'boundary_f1': 0.762517815286463, 'betti0_err': 0.9318181818181818, 'betti1_err': 0.6988636363636364, 'pd_dist': 0.18196654726159903}
Epoch 26/30 | val: {'dice': 0.6336144777861509, 'iou': 0.629635832526467, 'boundary_f1': 0.7643258246508512, 'betti0_err': 0.9886363636363636, 'betti1_err': 0.6988636363636364, 'pd_dist': 0.1739381971517757}
Epoch 27/30 | val: {'dice': 0.6322381171313199, 'iou': 0.6288967999545011, 'boundary_f1': 0.7611696232448925, 'betti0_err': 0.8181818181818182, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.1699570190104006}
Epoch 28/30 | val: {'dice': 0.626554397019473, 'iou': 0.6231976639140736, 'boundary_f1': 0.7625405029817061, 'betti0_err': 0.9090909090909091, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.17145218944747417}
Epoch 29/30 | val: {'dice': 0.6271524646065452, 'iou': 0.6235129724849354, 'boundary_f1': 0.7645759690891613, 'betti0_err': 0.9886363636363636, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.17706612825631118}
Epoch 30/30 | val: {'dice': 0.6267806616696444, 'iou': 0.6232850741256367, 'boundary_f1': 0.7643577835776589, 'betti0_err': 0.9375, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.1686098783329397}
Training complete. Best val: {'dice': 0.6945617469874296, 'iou': 0.693924605846405, 'boundary_f1': 0.7257726734334772, 'betti0_err': 0.8693181818181818, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.19492045670377572}
Epoch 1/30 | val: {'dice': 0.6931818181818182, 'iou': 0.6931818181818182, 'boundary_f1': 0.6931818344376304, 'betti0_err': 0.9772727272727273, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.21030689148492662}
Epoch 2/30 | val: {'dice': 0.6931818181818182, 'iou': 0.6931818181818182, 'boundary_f1': 0.6931818344376304, 'betti0_err': 0.9772727272727273, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.22251867887178955}
Epoch 3/30 | val: {'dice': 0.6931818181818182, 'iou': 0.6931818181818182, 'boundary_f1': 0.6931818344376304, 'betti0_err': 0.9772727272727273, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.21988586976309224}
Epoch 4/30 | val: {'dice': 0.6931818181818182, 'iou': 0.6931818181818182, 'boundary_f1': 0.6931818344376304, 'betti0_err': 0.9772727272727273, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.20964231233967015}
Epoch 5/30 | val: {'dice': 0.6931818181818182, 'iou': 0.6931818181818182, 'boundary_f1': 0.6931818344376304, 'betti0_err': 0.9772727272727273, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.20257080553052084}
Epoch 6/30 | val: {'dice': 0.6931818181818182, 'iou': 0.6931818181818182, 'boundary_f1': 0.6931818344376304, 'betti0_err': 0.9772727272727273, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.19713411661761382}
Epoch 7/30 | val: {'dice': 0.6931818181818182, 'iou': 0.6931818181818182, 'boundary_f1': 0.6931818344376304, 'betti0_err': 0.9772727272727273, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.19619196486681775}
Epoch 8/30 | val: {'dice': 0.6931818181818182, 'iou': 0.6931818181818182, 'boundary_f1': 0.6931818344376304, 'betti0_err': 0.9772727272727273, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.19289774130680284}
Epoch 9/30 | val: {'dice': 0.6932019862261686, 'iou': 0.6931919184598055, 'boundary_f1': 0.6932286511767994, 'betti0_err': 0.9715909090909091, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.1999361759577016}
Epoch 10/30 | val: {'dice': 0.6932391686873003, 'iou': 0.6932106397368691, 'boundary_f1': 0.6932696591724049, 'betti0_err': 0.9659090909090909, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.2023221831827823}
Epoch 11/30 | val: {'dice': 0.6932591199874878, 'iou': 0.6932207345962524, 'boundary_f1': 0.6932987462390553, 'betti0_err': 0.9659090909090909, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.18914520235974164}
Epoch 12/30 | val: {'dice': 0.6933299682357095, 'iou': 0.6932565407319502, 'boundary_f1': 0.6984308578751304, 'betti0_err': 0.9545454545454546, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.20301960061091354}
Epoch 13/30 | val: {'dice': 0.6933716806498441, 'iou': 0.6932779117064043, 'boundary_f1': 0.6984593759883534, 'betti0_err': 0.9545454545454546, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.19773593497405562}
Epoch 14/30 | val: {'dice': 0.6934120004827325, 'iou': 0.6932985078204762, 'boundary_f1': 0.7121872305870056, 'betti0_err': 0.9318181818181818, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.19255134580754876}
Epoch 15/30 | val: {'dice': 0.6934812394055453, 'iou': 0.6933341026306152, 'boundary_f1': 0.7239838134158741, 'betti0_err': 0.9090909090909091, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.19577889863488943}
Epoch 16/30 | val: {'dice': 0.6936391917142001, 'iou': 0.6934133172035217, 'boundary_f1': 0.7807346094738353, 'betti0_err': 0.8125, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.20375751246979412}
Epoch 17/30 | val: {'dice': 0.6935569156299938, 'iou': 0.693371751091697, 'boundary_f1': 0.7799560915340077, 'betti0_err': 0.7954545454545454, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.19754604472531856}
Epoch 18/30 | val: {'dice': 0.6770137440074574, 'iou': 0.6765827915885232, 'boundary_f1': 0.8095450563864275, 'betti0_err': 0.7102272727272727, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.20897383020822383}
Epoch 19/30 | val: {'dice': 0.6826890815388073, 'iou': 0.6822611906311729, 'boundary_f1': 0.7821544300426136, 'betti0_err': 0.7215909090909091, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.20182957914922917}
Epoch 20/30 | val: {'dice': 0.6942607489499178, 'iou': 0.6937324567274614, 'boundary_f1': 0.7703112309629266, 'betti0_err': 0.6647727272727273, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.18876610153579018}
Epoch 21/30 | val: {'dice': 0.6836542649702593, 'iou': 0.6827593716708097, 'boundary_f1': 0.7888477715578947, 'betti0_err': 0.6193181818181818, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.19290792432115536}
Epoch 22/30 | val: {'dice': 0.684241462837566, 'iou': 0.6830658424984325, 'boundary_f1': 0.7517226771874861, 'betti0_err': 0.6363636363636364, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.1849036947333545}
Epoch 23/30 | val: {'dice': 0.672705043445934, 'iou': 0.6716061884706671, 'boundary_f1': 0.7626983956857161, 'betti0_err': 0.6363636363636364, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.18157617251593638}
Epoch 24/30 | val: {'dice': 0.6671066853133115, 'iou': 0.6659720296209509, 'boundary_f1': 0.7476237470453436, 'betti0_err': 0.6306818181818182, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.18184695835782128}
Epoch 25/30 | val: {'dice': 0.6347852403467352, 'iou': 0.6328067589889873, 'boundary_f1': 0.7526183561845259, 'betti0_err': 0.6818181818181818, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.18766957276539956}
Epoch 26/30 | val: {'dice': 0.6353359059853987, 'iou': 0.6331233436411078, 'boundary_f1': 0.7537558674812317, 'betti0_err': 0.8068181818181818, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.18045205619459972}
Epoch 27/30 | val: {'dice': 0.6426148170774634, 'iou': 0.6396444710818204, 'boundary_f1': 0.732354613867673, 'betti0_err': 0.7784090909090909, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.17227987599455077}
Epoch 28/30 | val: {'dice': 0.638533353805542, 'iou': 0.6348903721029108, 'boundary_f1': 0.7526036338372664, 'betti0_err': 0.9090909090909091, 'betti1_err': 0.6988636363636364, 'pd_dist': 0.17796080576650922}
Epoch 29/30 | val: {'dice': 0.6370571418242021, 'iou': 0.6340779201550917, 'boundary_f1': 0.7613430727611888, 'betti0_err': 0.9034090909090909, 'betti1_err': 0.6988636363636364, 'pd_dist': 0.17898561924101786}
Epoch 30/30 | val: {'dice': 0.6443376351486553, 'iou': 0.6406135857105255, 'boundary_f1': 0.7429436174306002, 'betti0_err': 0.9715909090909091, 'betti1_err': 0.6931818181818182, 'pd_dist': 0.17154940280286302}
Training complete. Best val: {'dice': 0.6942607489499178, 'iou': 0.6937324567274614, 'boundary_f1': 0.7703112309629266, 'betti0_err': 0.6647727272727273, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.18876610153579018}
Epoch 1/30 | val: {'dice': 0.6931818181818182, 'iou': 0.6931818181818182, 'boundary_f1': 0.6931818344376304, 'betti0_err': 0.9772727272727273, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.21751311595178793}
Epoch 2/30 | val: {'dice': 0.6931818181818182, 'iou': 0.6931818181818182, 'boundary_f1': 0.6931818344376304, 'betti0_err': 0.9772727272727273, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.2267443596710321}
Epoch 3/30 | val: {'dice': 0.6931818181818182, 'iou': 0.6931818181818182, 'boundary_f1': 0.6931818344376304, 'betti0_err': 0.9772727272727273, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.20247621893293075}
Epoch 4/30 | val: {'dice': 0.6931818181818182, 'iou': 0.6931818181818182, 'boundary_f1': 0.6931818344376304, 'betti0_err': 0.9772727272727273, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.1946478750696647}
Epoch 5/30 | val: {'dice': 0.6931818181818182, 'iou': 0.6931818181818182, 'boundary_f1': 0.6931818344376304, 'betti0_err': 0.9772727272727273, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.19018176935400113}
Epoch 6/30 | val: {'dice': 0.6933810710906982, 'iou': 0.6932827451012351, 'boundary_f1': 0.7142038453708995, 'betti0_err': 0.9204545454545454, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.1892358583000646}
Epoch 7/30 | val: {'dice': 0.693761489608071, 'iou': 0.6934843117540533, 'boundary_f1': 0.7354677753014998, 'betti0_err': 0.875, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.1877478277862064}
Epoch 8/30 | val: {'dice': 0.6939101923595775, 'iou': 0.6935643499547784, 'boundary_f1': 0.7461150342767889, 'betti0_err': 0.8465909090909091, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.18950821904602647}
Epoch 9/30 | val: {'dice': 0.6942549076947299, 'iou': 0.6937503110278737, 'boundary_f1': 0.7567483240907843, 'betti0_err': 0.8522727272727273, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.19054559512798247}
Epoch 10/30 | val: {'dice': 0.6358219601891257, 'iou': 0.6334637674418363, 'boundary_f1': 0.7552104050462897, 'betti0_err': 0.9147727272727273, 'betti1_err': 0.6988636363636364, 'pd_dist': 0.2049562394466804}
Epoch 11/30 | val: {'dice': 0.6354652345180511, 'iou': 0.6332687952301719, 'boundary_f1': 0.7492823980071328, 'betti0_err': 0.8465909090909091, 'betti1_err': 0.6988636363636364, 'pd_dist': 0.20508290273417504}
Epoch 12/30 | val: {'dice': 0.6372968717054888, 'iou': 0.6342585520310835, 'boundary_f1': 0.753685945814306, 'betti0_err': 0.8522727272727273, 'betti1_err': 0.6931818181818182, 'pd_dist': 0.2065272023254874}
Epoch 13/30 | val: {'dice': 0.6509229432452809, 'iou': 0.6494928679682992, 'boundary_f1': 0.7444861639629711, 'betti0_err': 0.8295454545454546, 'betti1_err': 0.6988636363636364, 'pd_dist': 0.19541279429425612}
Epoch 14/30 | val: {'dice': 0.6513368053869768, 'iou': 0.6497107527472756, 'boundary_f1': 0.734906630082564, 'betti0_err': 0.7840909090909091, 'betti1_err': 0.6988636363636364, 'pd_dist': 0.19677653427536387}
Epoch 15/30 | val: {'dice': 0.6311623183163729, 'iou': 0.6283740672198209, 'boundary_f1': 0.7817725918509744, 'betti0_err': 0.875, 'betti1_err': 0.6931818181818182, 'pd_dist': 0.2049724780680546}
Epoch 16/30 | val: {'dice': 0.6312599642710253, 'iou': 0.6283944682641462, 'boundary_f1': 0.7715841423381459, 'betti0_err': 0.8636363636363636, 'betti1_err': 0.6988636363636364, 'pd_dist': 0.1961570088112885}
Epoch 17/30 | val: {'dice': 0.6260225041346117, 'iou': 0.6229482889175415, 'boundary_f1': 0.7773728370666504, 'betti0_err': 0.8522727272727273, 'betti1_err': 0.6988636363636364, 'pd_dist': 0.19138765177447772}
Epoch 18/30 | val: {'dice': 0.6249591166322882, 'iou': 0.622370489618995, 'boundary_f1': 0.7833686741915616, 'betti0_err': 0.7897727272727273, 'betti1_err': 0.6988636363636364, 'pd_dist': 0.18418733916598704}
Epoch 19/30 | val: {'dice': 0.624670454046943, 'iou': 0.6222259998321533, 'boundary_f1': 0.7831429405645891, 'betti0_err': 0.8181818181818182, 'betti1_err': 0.6988636363636364, 'pd_dist': 0.17312040793222358}
Epoch 20/30 | val: {'dice': 0.6164313934066079, 'iou': 0.6125298304991289, 'boundary_f1': 0.7735483538020741, 'betti0_err': 0.9488636363636364, 'betti1_err': 0.6988636363636364, 'pd_dist': 0.1803281838131295}
Epoch 21/30 | val: {'dice': 0.6146226985888048, 'iou': 0.611547513441606, 'boundary_f1': 0.7775987061587247, 'betti0_err': 0.8579545454545454, 'betti1_err': 0.6988636363636364, 'pd_dist': 0.1742287397157449}
Epoch 22/30 | val: {'dice': 0.6105272932486101, 'iou': 0.6067106019366871, 'boundary_f1': 0.7633650573817167, 'betti0_err': 0.9886363636363636, 'betti1_err': 0.6988636363636364, 'pd_dist': 0.17183026274867497}
Epoch 23/30 | val: {'dice': 0.6126919334585016, 'iou': 0.6104934513568878, 'boundary_f1': 0.7733536308461969, 'betti0_err': 0.7386363636363636, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.164728219707061}
Epoch 24/30 | val: {'dice': 0.6096169352531433, 'iou': 0.6062093620950525, 'boundary_f1': 0.7621032866564664, 'betti0_err': 0.8920454545454546, 'betti1_err': 0.6988636363636364, 'pd_dist': 0.16582311159281007}
Epoch 25/30 | val: {'dice': 0.6151761006225239, 'iou': 0.611822247505188, 'boundary_f1': 0.7617493759502064, 'betti0_err': 0.9659090909090909, 'betti1_err': 0.6988636363636364, 'pd_dist': 0.16653782254470234}
Epoch 26/30 | val: {'dice': 0.6098315959626978, 'iou': 0.6063068888404153, 'boundary_f1': 0.7583951841701161, 'betti0_err': 0.9715909090909091, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.1679281272867347}
Epoch 27/30 | val: {'dice': 0.6151573061943054, 'iou': 0.6118026700886813, 'boundary_f1': 0.7594746893102472, 'betti0_err': 0.9715909090909091, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.17075925936707168}
Epoch 28/30 | val: {'dice': 0.6052694618701935, 'iou': 0.6012283617799933, 'boundary_f1': 0.7426016168160872, 'betti0_err': 1.1079545454545454, 'betti1_err': 0.6988636363636364, 'pd_dist': 0.1707744737213285}
Epoch 29/30 | val: {'dice': 0.6153294444084167, 'iou': 0.6118887093934146, 'boundary_f1': 0.7577633532610807, 'betti0_err': 1.0284090909090908, 'betti1_err': 0.6988636363636364, 'pd_dist': 0.17195036620845547}
Epoch 30/30 | val: {'dice': 0.6134037483822216, 'iou': 0.6108634905381636, 'boundary_f1': 0.7703155170787465, 'betti0_err': 0.8522727272727273, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.1753097003149865}
Training complete. Best val: {'dice': 0.6942549076947299, 'iou': 0.6937503110278737, 'boundary_f1': 0.7567483240907843, 'betti0_err': 0.8522727272727273, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.19054559512798247}
Epoch 1/30 | val: {'dice': 0.6931818181818182, 'iou': 0.6931818181818182, 'boundary_f1': 0.6931818344376304, 'betti0_err': 0.9772727272727273, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.21220502312862843}
Epoch 2/30 | val: {'dice': 0.6931818181818182, 'iou': 0.6931818181818182, 'boundary_f1': 0.6931818344376304, 'betti0_err': 0.9772727272727273, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.21792452977687626}
Epoch 3/30 | val: {'dice': 0.6931818181818182, 'iou': 0.6931818181818182, 'boundary_f1': 0.6931818344376304, 'betti0_err': 0.9772727272727273, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.21122033324500028}
Epoch 4/30 | val: {'dice': 0.6931818181818182, 'iou': 0.6931818181818182, 'boundary_f1': 0.6931818344376304, 'betti0_err': 0.9772727272727273, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.2015335080294388}
Epoch 5/30 | val: {'dice': 0.6931818181818182, 'iou': 0.6931818181818182, 'boundary_f1': 0.6931818344376304, 'betti0_err': 0.9772727272727273, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.19777920868061247}
Epoch 6/30 | val: {'dice': 0.6931818181818182, 'iou': 0.6931818181818182, 'boundary_f1': 0.6931818344376304, 'betti0_err': 0.9772727272727273, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.19578670149443014}
Epoch 7/30 | val: {'dice': 0.6931818181818182, 'iou': 0.6931818181818182, 'boundary_f1': 0.6931818344376304, 'betti0_err': 0.9772727272727273, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.19043569050378029}
Epoch 8/30 | val: {'dice': 0.6932306018742648, 'iou': 0.6932063156908209, 'boundary_f1': 0.6932865218682722, 'betti0_err': 0.9659090909090909, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.19144259908365482}
Epoch 9/30 | val: {'dice': 0.6944658051837574, 'iou': 0.6938808506185358, 'boundary_f1': 0.7463091991164468, 'betti0_err': 0.8522727272727273, 'betti1_err': 0.7045454545454546, 'pd_dist': 0.19835059338923744}
Epoch 10/30 | val: {'dice': 0.6948560313744978, 'iou': 0.6941407322883606, 'boundary_f1': 0.7374061779542402, 'betti0_err': 0.8465909090909091, 'betti1_err': 0.6988636363636364, 'pd_dist': 0.19106895662849535}
Epoch 11/30 | val: {'dice': 0.6954486641016874, 'iou': 0.6944755369966681, 'boundary_f1': 0.7541225877675143, 'betti0_err': 0.7897727272727273, 'betti1_err': 0.6931818181818182, 'pd_dist': 0.18959597919119872}
Epoch 12/30 | val: {'dice': 0.685554097999226, 'iou': 0.683903390711004, 'boundary_f1': 0.7537231824614785, 'betti0_err': 0.8011363636363636, 'betti1_err': 0.6875, 'pd_dist': 0.19248914088139485}
Epoch 13/30 | val: {'dice': 0.6363682611422106, 'iou': 0.6338226036591963, 'boundary_f1': 0.7558993372050199, 'betti0_err': 0.8636363636363636, 'betti1_err': 0.6704545454545454, 'pd_dist': 0.1998102004100051}
Epoch 14/30 | val: {'dice': 0.6640225946903229, 'iou': 0.6618058735674078, 'boundary_f1': 0.7535428513180126, 'betti0_err': 0.7840909090909091, 'betti1_err': 0.6761363636363636, 'pd_dist': 0.18730148572200545}
Epoch 15/30 | val: {'dice': 0.6486961055885662, 'iou': 0.6456776261329651, 'boundary_f1': 0.7353025241331621, 'betti0_err': 0.8125, 'betti1_err': 0.6704545454545454, 'pd_dist': 0.183897091775885}
Epoch 16/30 | val: {'dice': 0.6419592499732971, 'iou': 0.63943181254647, 'boundary_f1': 0.7369043285196478, 'betti0_err': 0.7840909090909091, 'betti1_err': 0.6875, 'pd_dist': 0.18267022010985604}
Epoch 17/30 | val: {'dice': 0.6379122138023376, 'iou': 0.6346161473881115, 'boundary_f1': 0.7796995856545188, 'betti0_err': 0.8295454545454546, 'betti1_err': 0.6875, 'pd_dist': 0.18835709610820367}
Epoch 18/30 | val: {'dice': 0.6265950419686057, 'iou': 0.6232730556618084, 'boundary_f1': 0.7740217230536721, 'betti0_err': 0.9261363636363636, 'betti1_err': 0.6931818181818182, 'pd_dist': 0.1930091322456713}
Epoch 19/30 | val: {'dice': 0.6320841285315427, 'iou': 0.6288390051234852, 'boundary_f1': 0.7705443338914351, 'betti0_err': 0.9090909090909091, 'betti1_err': 0.6875, 'pd_dist': 0.18890885130176818}
Epoch 20/30 | val: {'dice': 0.6384416087107225, 'iou': 0.6348526152697477, 'boundary_f1': 0.7574690146879717, 'betti0_err': 1.0454545454545454, 'betti1_err': 0.6931818181818182, 'pd_dist': 0.18510700794615162}
Epoch 21/30 | val: {'dice': 0.6382024152712389, 'iou': 0.6347291036085649, 'boundary_f1': 0.7599786411632191, 'betti0_err': 1.1761363636363635, 'betti1_err': 0.6988636363636364, 'pd_dist': 0.1802524777475832}
Epoch 22/30 | val: {'dice': 0.6379701359705492, 'iou': 0.6346001516688954, 'boundary_f1': 0.7614972212097861, 'betti0_err': 0.9602272727272727, 'betti1_err': 0.6875, 'pd_dist': 0.1805721455625582}
